AccidentID,Latitude,Longitude,AreaName,RoadName,RoadType,NumberOfLanes,RoadWidth,SpeedLimit,Weather,Temperature,Humidity,Visibility,WindSpeed,RoadCondition,LightingCondition,TrafficDensity,AverageTrafficSpeed,HeavyVehiclePercentage,PedestrianDensity,NearbySchool,NearbyHospital,NearbyBusStop,NearbySignal,NearbyRailwayCrossing,Year,Month,DayOfWeek,Weekend,FestivalSeason,TimeOfDay,Hour,CurvePresent,DividerPresent,RoadShoulder,AccidentHistoryLast5Years,ConstructionZone,BlackSpotReported,AccidentRisk,AccidentSeverity,Hotspot
CHN202200862,13.074885,80.194277,Koyambedu,Poonamallee High Road,Junction,4,12.9,40,Cloudy,28.1,63.8,3092,18.6,Dry,Daylight,Medium,27.0,10.8,30.0,No,,No,Yes,No,2025,7,Saturday,Yes,No,Afternoon,14,No,Yes,No,4,No,No,Low,Minor,No
CHN202400863,13.035446,80.16171,Porur,Mount Poonamallee Road,Arterial,4,17.8,50,Sunny,31.1,62.4,2143,11.6,Potholes,Daylight,Medium,29.6,7.7,56.0,No,Yes,Yes,No,No,2025,4,Monday,No,No,Morning,10,No,Yes,Yes,4,No,No,Low,Minor,No
CHN202200864,13.113932,80.097944,Avadi,Chennai Bypass Road,Highway,4,22.7,100,Rainy,25.9,91.0,577,14.5,Wet,NightWithLights,Medium,28.3,23.5,41.0,No,Yes,No,No,No,2024,8,Thursday,No,No,Late Night,1,No,No,Yes,2,No,No,High,Fatal,Yes
CHN202400865,13.152299,80.226925,Madhavaram,Madhavaram High Road,Arterial,4,13.2,40,Foggy,24.0,91.2,82,4.1,Dry,Daylight,Medium,28.4,5.8,43.0,Yes,No,No,No,No,2023,2,Sunday,Yes,No,Morning,9,No,Yes,No,3,No,No,Low,Minor,No
CHN202200866,13.114272,80.242325,Perambur,Paper Mills Road,Flyover,4,10.5,70,Rainy,24.6,93.2,472,28.8,Wet,Dawn,High,13.4,7.3,71.0,No,No,No,No,No,2022,12,Wednesday,No,No,Early Morning,4,No,Yes,Yes,2,No,No,High,Fatal,No
CHN202300867,13.083786,80.20599,Anna Nagar,Anna Nagar 2nd Avenue,Residential,2,7.8,30,Sunny,34.7,46.2,2750,17.1,Dry,NightWithLights,Medium,27.5,2.0,36.0,Yes,No,Yes,Yes,No,2022,2,Wednesday,No,No,Late Night,0,No,No,Yes,0,No,Yes,Low,Minor,No
CHN202500868,13.073602,80.195362,Koyambedu,Poonamallee High Road,Arterial,2,15.9,50,Sunny,35.3,45.1,4071,9.8,Dry,NightWithLights,Low,55.7,3.9,13.0,No,No,No,No,No,2022,9,Sunday,Yes,No,Late Night,1,Yes,No,Yes,7,No,No,Medium,Major,No
CHN202200869,13.044479,80.206046,Vadapalani,Arcot Road,Residential,1,5.1,30,Cloudy,32.5,55.1,1676,18.3,Dry,Dusk,Medium,42.3,10.9,41.0,No,No,Yes,Yes,No,2025,12,Tuesday,No,No,Evening,17,No,No,Yes,2,No,No,Low,Minor,No
CHN202500870,13.153889,80.230492,Madhavaram,Madhavaram High Road,Arterial,2,13.1,50,Cloudy,29.9,62.7,2321,8.2,Dry,Dawn,Severe,7.2,11.7,77.0,No,No,Yes,No,No,2023,3,Thursday,No,No,Early Morning,4,Yes,Yes,No,10,No,Yes,Medium,Minor,Yes
CHN202500871,12.786525,80.22041,Kelambakkam,OMR Service Road,Service Road,1,5.4,20,Sunny,31.6,46.4,3530,7.0,Dry,Dawn,High,17.3,8.2,46.0,No,No,No,Yes,No,2025,5,Sunday,Yes,No,Early Morning,4,No,No,No,6,No,No,Low,Minor,No
CHN202300872,13.029887,80.269572,Mylapore,Luz Church Road,Residential,2,6.4,20,Cloudy,27.2,73.7,1920,12.5,Potholes,Dusk,Medium,26.4,9.4,11.0,Yes,No,No,Yes,No,2024,2,Tuesday,No,No,Evening,16,No,Yes,Yes,1,Yes,No,Low,Minor,No
CHN202500873,13.108786,80.238979,Perambur,Paper Mills Road,Arterial,4,16.6,40,Rainy,28.8,93.4,1455,24.7,Wet,NightWithoutLights,Severe,9.9,5.8,87.0,No,No,Yes,No,No,2023,11,Sunday,Yes,Yes,Night,19,Yes,Yes,No,10,No,Yes,High,Major,Yes
CHN202300874,13.010687,80.203446,Kathipara,GST Road Flyover,Service Road,1,4.9,40,Sunny,34.2,57.0,2301,6.1,Dry,Daylight,Medium,33.2,6.0,47.0,Yes,No,No,No,Yes,2022,12,Tuesday,No,No,Evening,17,No,No,No,0,No,No,Low,Minor,No
CHN202300875,12.911127,80.255267,Injambakkam,ECR,Arterial,4,14.8,60,Sunny,31.5,56.8,4430,15.9,UnderConstruction,NightWithLights,High,19.5,2.7,75.0,No,No,Yes,No,No,2025,7,Tuesday,No,No,Night,21,No,Yes,No,7,Yes,No,Medium,Minor,Yes
CHN202500876,12.944228,80.230878,Thoraipakkam,OMR,Residential,1,,20,Sunny,34.1,45.1,2744,7.0,Dry,NightWithLights,High,22.9,11.2,62.0,No,No,Yes,Yes,No,2023,5,Tuesday,No,No,Late Night,0,No,No,Yes,2,No,No,Low,Minor,No
CHN202200877,12.933144,80.256894,Neelankarai,ECR,Highway,8,16.8,60,Sunny,34.2,52.7,2958,8.3,Dry,Daylight,Low,43.9,6.0,15.0,Yes,No,No,Yes,No,2024,2,Wednesday,No,No,Morning,9,No,Yes,Yes,3,Yes,No,Low,Major,No
CHN202500878,12.961133,80.242398,Perungudi,OMR,Highway,4,23.5,60,Foggy,24.6,86.8,360,,Potholes,NightWithLights,Severe,13.6,18.8,72.0,No,No,Yes,Yes,No,2023,1,Wednesday,No,Yes,Late Night,23,No,Yes,No,8,No,Yes,High,Fatal,Yes
CHN202300879,13.074186,80.262835,Egmore,Mount Road,Service Road,1,5.0,20,Cloudy,29.0,55.4,2476,14.6,Dry,NightWithLights,Severe,8.4,20.8,74.0,No,No,No,Yes,No,2023,1,Tuesday,No,No,Late Night,23,No,No,No,4,No,No,Medium,Minor,No
CHN202500880,12.938286,80.234221,Thoraipakkam,OMR,Highway,4,16.0,60,Sunny,36.9,55.4,4237,7.3,Dry,Dusk,High,26.8,14.4,69.0,No,No,No,No,No,2022,6,Thursday,No,Yes,Evening,18,No,Yes,No,3,No,No,Low,Major,No
CHN202300881,13.04526,80.288755,Marina,Marina Beach Road,Service Road,2,5.7,20,Foggy,21.7,96.9,161,3.0,Dry,Daylight,Low,33.1,13.1,15.0,No,No,No,No,No,2023,2,Monday,No,No,Afternoon,13,No,Yes,No,3,No,No,Low,Minor,No
CHN202300882,12.936882,80.255716,Neelankarai,ECR,Highway,4,18.4,100,Sunny,34.0,50.1,2783,13.4,Damaged,Dawn,High,31.9,20.1,51.0,No,Yes,No,No,Yes,2025,8,Monday,No,No,Early Morning,5,No,Yes,Yes,9,No,Yes,High,Fatal,Yes
CHN202200883,13.144531,80.229591,Madhavaram,Madhavaram High Road,Junction,4,12.4,30,Sunny,30.8,55.1,3305,11.1,Potholes,Dawn,Medium,35.1,6.4,43.0,No,No,No,No,No,2023,12,Friday,No,No,Early Morning,5,No,No,No,5,No,No,Low,Minor,No
CHN202200884,13.146488,80.231866,Madhavaram,Madhavaram High Road,Arterial,4,13.2,60,Rainy,28.2,85.3,1009,18.8,Potholes,Daylight,Medium,32.7,9.0,33.0,No,No,No,No,No,2024,12,Friday,No,No,Morning,10,No,Yes,No,7,No,No,Medium,Major,No
CHN202400885,13.085309,80.207454,Anna Nagar,Anna Nagar 2nd Avenue,Flyover,4,11.1,70,Sunny,29.2,57.8,2826,9.0,Damaged,Daylight,High,19.1,8.3,62.0,No,No,No,No,No,2025,4,Tuesday,No,Yes,Afternoon,11,Yes,Yes,Yes,1,No,No,Medium,Fatal,No
CHN202400886,13.149309,80.238169,Madhavaram,Madhavaram High Road,Arterial,4,15.3,50,Rainy,28.6,92.6,953,14.3,Wet,Daylight,Medium,37.7,11.8,58.0,Yes,No,No,Yes,No,2022,8,Wednesday,No,No,Morning,6,Yes,Yes,Yes,7,Yes,No,Medium,Minor,No
CHN202300887,13.048343,80.095491,Poonamallee,Poonamallee High Road,Residential,1,7.8,40,Sunny,38.0,63.8,4004,6.4,Wet,Dusk,High,26.3,5.9,51.0,No,No,No,Yes,No,2023,9,Monday,No,No,Evening,16,No,No,No,1,No,No,Low,Minor,No
CHN202300888,12.901519,80.22195,Sholinganallur,OMR,Highway,6,14.7,60,Rainy,26.4,82.0,1123,11.7,Potholes,NightWithLights,Low,42.9,11.1,38.0,No,No,Yes,No,No,2025,6,Wednesday,No,No,Night,22,Yes,Yes,No,3,No,No,Medium,Major,No
CHN202300889,13.111593,80.091838,Avadi,Chennai Bypass Road,Highway,4,15.8,60,Sunny,32.4,64.3,4569,7.4,Damaged,Daylight,Medium,27.0,24.3,24.0,No,No,No,No,No,2023,7,Sunday,Yes,No,Afternoon,11,Yes,Yes,No,6,No,No,Low,Major,No
CHN202200890,13.111739,80.15974,Ambattur,Ambattur Industrial Estate Road,Residential,2,8.4,30,Sunny,31.8,47.8,2436,9.0,Damaged,NightWithoutLights,Low,40.5,4.8,5.0,Yes,No,No,No,No,2024,12,Sunday,Yes,No,Late Night,1,No,No,No,1,No,No,Medium,Minor,No
CHN202200891,13.120957,80.105639,Avadi,Chennai Bypass Road,Highway,8,20.3,80,Drizzle,25.1,76.6,2147,11.6,Wet,NightWithLights,Medium,44.1,19.8,18.0,No,No,Yes,Yes,Yes,2023,10,Sunday,Yes,Yes,Late Night,0,Yes,Yes,No,3,No,No,Medium,Fatal,No
CHN202300892,13.154472,80.236713,Madhavaram,Madhavaram High Road,Arterial,4,16.6,60,Cloudy,29.6,69.4,3242,11.0,Dry,NightWithLights,Low,,7.9,22.0,No,No,No,Yes,No,2025,10,Sunday,Yes,No,Night,19,No,Yes,Yes,4,No,No,Low,Major,No
CHN202300893,13.006684,80.251858,Adyar,LB Road,Arterial,4,14.6,50,Sunny,34.9,48.1,4987,6.0,Dry,NightWithLights,Medium,31.9,7.9,47.0,No,Yes,Yes,No,No,2024,5,Friday,No,No,Late Night,2,Yes,Yes,No,7,No,No,Medium,Minor,No
CHN202500894,12.785239,80.218831,Kelambakkam,OMR Service Road,Service Road,1,7.5,30,Sunny,36.0,54.9,2104,13.5,UnderConstruction,NightWithoutLights,High,23.8,17.7,69.0,Yes,Yes,Yes,No,No,2022,6,Friday,No,Yes,Night,22,No,No,Yes,2,Yes,No,Medium,Major,No
CHN202500895,13.032231,80.272329,Mylapore,Luz Church Road,Residential,1,6.2,30,Cloudy,28.9,61.2,2796,18.1,Dry,NightWithoutLights,Severe,,2.1,100.0,Yes,Yes,Yes,No,No,2024,9,Wednesday,No,No,Night,21,No,No,Yes,3,No,Yes,High,Minor,Yes
CHN202300896,12.788244,80.220845,Kelambakkam,OMR Service Road,Service Road,1,5.3,40,Cloudy,29.8,74.0,2163,8.3,Dry,NightWithLights,Medium,36.2,8.1,21.0,No,No,Yes,No,No,2025,10,Thursday,No,No,Night,19,Yes,No,No,1,No,No,Low,Minor,No
CHN202500897,13.074507,80.261085,Egmore,Mount Road,Arterial,4,15.4,60,Sunny,34.9,57.5,2592,5.4,Potholes,Dawn,Low,44.7,7.7,36.0,No,Yes,No,No,No,2023,2,Friday,No,No,Early Morning,5,Yes,No,Yes,6,No,No,Low,Major,No
CHN202300898,13.052836,80.277115,Marina,Marina Beach Road,Arterial,2,15.7,40,Sunny,31.5,60.8,3201,11.9,Dry,Dusk,Severe,6.1,6.0,62.0,No,No,No,Yes,No,2022,3,Monday,No,No,Evening,17,No,Yes,No,8,No,Yes,Medium,Minor,Yes
CHN202400899,12.933322,80.258119,Neelankarai,ECR,Service Road,2,4.5,20,Cloudy,28.8,,3882,13.4,Dry,Daylight,Medium,32.2,16.6,35.0,No,Yes,Yes,No,No,2022,3,Thursday,No,No,Evening,16,Yes,No,No,0,No,No,Low,Minor,No
CHN202200900,13.115503,80.152439,Ambattur,Ambattur Industrial Estate Road,Residential,2,8.8,40,Sunny,,51.3,2387,12.3,Dry,NightWithoutLights,Medium,37.5,6.0,43.0,Yes,No,No,No,No,2022,5,Saturday,Yes,No,Early Morning,5,No,Yes,No,3,No,No,Low,Minor,Yes
CHN202300901,13.052026,80.101733,Poonamallee,Poonamallee High Road,Service Road,2,5.5,20,Sunny,32.4,60.7,3558,11.2,Dry,NightWithLights,Medium,32.2,17.0,40.0,Yes,No,No,No,No,2025,11,Wednesday,No,Yes,Late Night,0,No,No,Yes,5,No,No,Low,Minor,Yes
CHN202500902,13.057016,80.103255,Poonamallee,Poonamallee High Road,Residential,1,5.5,30,Sunny,31.1,60.0,2967,5.9,Dry,Daylight,Medium,31.2,2.4,71.0,No,No,Yes,No,No,2024,6,Monday,No,No,Evening,16,No,No,Yes,1,No,No,Low,Minor,No
CHN202500903,13.039589,80.165908,Porur,Mount Poonamallee Road,Arterial,2,16.0,50,Cloudy,32.5,74.6,1989,17.7,Dry,Dusk,High,21.9,2.6,63.0,No,No,No,Yes,Yes,2023,5,Friday,No,No,Evening,16,Yes,Yes,No,4,No,No,Low,Minor,No
CHN202500904,13.115018,80.099987,Avadi,Chennai Bypass Road,Highway,4,22.1,80,Cloudy,31.6,70.5,2938,15.4,Dry,Dusk,Medium,30.3,12.5,53.0,No,No,Yes,No,No,2024,2,Saturday,Yes,No,Evening,17,No,Yes,No,3,No,No,Low,Major,No
CHN202500905,13.01276,80.198997,Kathipara,GST Road Flyover,Arterial,2,15.8,40,Sunny,31.3,47.1,4896,11.1,Potholes,NightWithoutLights,Low,40.6,11.5,25.0,No,No,Yes,No,No,2023,3,Wednesday,No,No,Late Night,2,Yes,No,No,4,No,No,Medium,Minor,No
CHN202500906,12.923636,80.120942,Tambaram,GST Road,Highway,6,17.7,80,Foggy,21.4,94.3,103,3.1,Dry,Daylight,High,28.9,20.9,40.0,No,No,No,Yes,No,2023,10,Tuesday,No,Yes,Evening,16,No,Yes,Yes,0,Yes,No,Medium,Fatal,Yes
CHN202500907,13.047801,80.104664,Poonamallee,Poonamallee High Road,Arterial,4,16.3,60,Sunny,33.1,57.0,3976,16.6,Dry,Daylight,Severe,11.5,8.2,83.0,No,No,No,Yes,No,2022,10,Sunday,Yes,No,Morning,9,No,Yes,No,7,No,No,Low,Minor,No
CHN202200908,13.071138,80.261867,Egmore,Mount Road,Arterial,4,12.3,50,Sunny,38.5,46.5,3376,15.3,Dry,NightWithoutLights,Low,41.7,3.4,,Yes,No,No,Yes,No,2022,5,Thursday,No,No,Late Night,1,Yes,Yes,No,2,No,No,Low,Minor,No
CHN202200909,13.150204,80.236297,Madhavaram,Madhavaram High Road,Arterial,4,15.8,40,Foggy,22.2,81.7,294,8.0,Dry,Daylight,Medium,32.4,8.1,71.0,No,,Yes,No,No,2023,8,Sunday,Yes,No,Morning,8,No,Yes,Yes,9,No,Yes,Medium,Minor,Yes
CHN202300910,13.055337,80.097056,Poonamallee,Poonamallee High Road,Arterial,4,14.9,40,Drizzle,24.6,81.9,2310,20.4,Wet,Daylight,Severe,11.6,9.4,74.0,No,No,Yes,No,No,2024,8,Friday,No,No,Evening,16,No,No,Yes,7,No,No,Medium,Major,No
CHN202500911,13.11285,80.235074,Perambur,Paper Mills Road,Residential,2,6.6,30,Sunny,33.4,64.9,4322,12.2,Dry,NightWithoutLights,Severe,11.5,6.0,82.0,No,No,Yes,No,No,2023,5,Saturday,Yes,No,Night,22,No,No,Yes,1,No,No,Medium,Minor,No
CHN202300912,13.075403,80.192095,Koyambedu,Poonamallee High Road,Junction,2,19.2,40,Rainy,29.4,91.9,842,13.2,Damaged,Dawn,Medium,32.8,11.1,32.0,Yes,No,No,No,No,2024,4,Sunday,Yes,No,Early Morning,5,No,No,Yes,5,No,No,High,Minor,Yes
CHN202500913,13.049445,80.215083,Vadapalani,Arcot Road,Arterial,2,11.8,60,Rainy,27.0,83.2,1330,13.9,Wet,NightWithoutLights,Severe,4.0,9.0,71.0,No,No,No,No,No,2025,1,Tuesday,No,Yes,Early Morning,4,No,Yes,Yes,4,No,No,High,Major,No
CHN202300914,13.105393,80.245713,Perambur,Paper Mills Road,Arterial,4,13.3,60,Rainy,27.6,93.2,455,25.7,Damaged,Daylight,High,19.6,10.8,53.0,No,No,Yes,Yes,No,2023,8,Wednesday,No,No,Morning,9,No,Yes,No,7,No,No,High,Major,Yes
CHN202200915,13.030701,80.266344,Mylapore,Luz Church Road,Residential,1,8.5,40,Foggy,24.5,85.0,76,5.9,Potholes,Dawn,Severe,20.6,11.2,80.0,No,No,Yes,Yes,No,2022,10,Saturday,Yes,No,Early Morning,5,No,No,Yes,2,Yes,No,Medium,Minor,No
CHN202200916,12.960302,80.246251,Perungudi,OMR,Highway,8,22.9,80,Sunny,36.3,57.8,3411,11.2,Dry,Daylight,Medium,35.8,11.5,44.0,No,No,Yes,Yes,Yes,2022,7,Monday,No,No,Morning,7,No,Yes,Yes,3,No,No,Low,Major,No
CHN202200917,12.948363,80.143414,Chrompet,GST Road,Arterial,4,11.4,60,Drizzle,26.5,85.8,921,16.7,Wet,Dusk,Medium,38.8,3.0,43.0,No,No,No,No,No,2023,1,Friday,No,No,Evening,16,No,Yes,No,8,No,Yes,Medium,Major,Yes
CHN202200918,13.041394,80.157069,Porur,Mount Poonamallee Road,Arterial,2,14.4,40,Sunny,33.2,45.3,3531,17.9,Dry,Daylight,Severe,10.9,6.0,87.0,No,No,Yes,No,No,2025,4,Monday,No,No,Afternoon,12,No,No,Yes,8,No,No,Medium,Minor,No
CHN202400919,13.145844,80.225339,Madhavaram,Madhavaram High Road,Residential,1,5.7,30,Rainy,27.9,82.1,741,21.0,Wet,Dawn,High,11.6,6.5,42.0,No,No,No,Yes,No,2023,6,Sunday,Yes,No,Early Morning,5,No,Yes,Yes,3,No,No,Low,Minor,No
CHN202500920,13.036975,80.236774,T Nagar,Anna Salai,Flyover,2,8.2,60,Sunny,36.8,62.9,2383,16.0,Damaged,NightWithoutLights,Low,47.3,7.8,8.0,No,No,No,No,No,2022,1,Sunday,Yes,No,Early Morning,4,Yes,Yes,Yes,1,No,No,Low,Minor,No
CHN202300921,12.920167,80.249625,Injambakkam,ECR,Highway,4,22.0,60,Rainy,25.2,84.1,1276,11.3,Potholes,NightWithLights,High,18.5,16.7,60.0,No,No,Yes,Yes,No,2022,4,Saturday,Yes,No,Night,22,No,Yes,No,6,No,No,High,Major,No
CHN202200922,12.973815,80.222401,Velachery,Velachery Main Road,Arterial,4,13.6,50,Drizzle,24.8,85.9,2167,21.9,Wet,NightWithLights,Severe,20.8,9.5,89.0,No,No,Yes,No,No,2022,10,Wednesday,No,Yes,Late Night,23,No,Yes,No,9,No,Yes,High,Major,Yes
CHN202200923,13.007603,80.254138,Adyar,LB Road,Residential,2,7.9,20,Sunny,38.7,53.6,2667,17.9,Dry,Daylight,High,20.4,8.5,85.0,Yes,Yes,No,No,No,2023,3,Sunday,Yes,No,Morning,8,No,No,No,3,No,No,Low,Minor,No
CHN202400924,13.051613,80.212456,Vadapalani,Arcot Road,Arterial,2,14.7,40,Rainy,25.9,90.0,1470,18.3,Dry,NightWithLights,High,19.8,9.1,64.0,No,No,No,Yes,Yes,2025,1,Tuesday,No,No,Late Night,0,No,No,No,4,No,No,Medium,Minor,No
CHN202500925,13.053537,80.216268,Vadapalani,Arcot Road,Arterial,4,15.3,60,Cloudy,30.0,71.7,3373,9.5,Dry,Daylight,Severe,6.0,2.6,65.0,No,No,No,No,No,2024,1,Friday,No,No,Afternoon,11,No,Yes,Yes,5,No,No,Low,Minor,No
CHN202500926,13.048965,80.2823,Marina,Marina Beach Road,Service Road,2,6.6,20,Drizzle,26.0,74.7,1453,16.6,Damaged,NightWithoutLights,Severe,13.3,24.1,80.0,No,No,Yes,Yes,No,2024,6,Sunday,Yes,No,Early Morning,4,No,No,No,3,Yes,No,High,Major,No
CHN202200927,13.084497,80.209401,Anna Nagar,Anna Nagar 2nd Avenue,Residential,2,6.7,40,Cloudy,31.9,62.2,2429,13.2,Dry,NightWithoutLights,Low,50.3,2.6,22.0,Yes,No,No,Yes,No,2024,1,Friday,No,No,Night,21,Yes,Yes,No,0,No,No,Low,Minor,No
CHN202500928,13.04019,80.236768,T Nagar,Anna Salai,Arterial,2,17.2,60,Sunny,35.6,58.6,4898,11.3,Dry,Dawn,High,16.1,7.2,80.0,No,No,Yes,No,No,2023,11,Thursday,No,Yes,Early Morning,5,Yes,Yes,Yes,8,No,Yes,High,Major,Yes
CHN202500929,13.008944,80.203002,Kathipara,GST Road Flyover,Flyover,4,9.3,60,Sunny,34.4,57.4,3948,7.2,Wet,Daylight,High,16.4,12.0,60.0,No,No,Yes,No,No,2022,10,Tuesday,No,Yes,Afternoon,11,No,No,Yes,0,No,No,Low,Fatal,No
CHN202300930,12.925184,80.128778,Tambaram,GST Road,Highway,4,17.4,80,Sunny,29.1,53.9,3583,10.8,Dry,Daylight,High,14.8,6.8,100.0,Yes,No,Yes,Yes,No,2022,11,Friday,No,Yes,Afternoon,14,No,Yes,Yes,8,No,No,Low,Major,No
CHN202300931,12.920174,80.129542,Tambaram,GST Road,Residential,1,5.7,20,Drizzle,28.9,78.8,1706,11.0,Wet,NightWithoutLights,Severe,21.0,8.0,63.0,Yes,No,No,Yes,No,2023,9,Tuesday,No,No,Late Night,3,No,No,No,3,No,No,Medium,Minor,No
CHN202300932,12.976492,80.219739,Velachery,Velachery Main Road,Arterial,4,16.0,50,Sunny,31.7,62.7,3761,10.3,Potholes,NightWithLights,Medium,24.1,6.3,51.0,No,Yes,No,No,No,2023,3,Saturday,Yes,No,Late Night,1,Yes,Yes,Yes,7,No,No,High,Major,Yes
CHN202200933,12.788745,80.220368,Kelambakkam,OMR Service Road,Service Road,2,7.8,20,Cloudy,33.3,57.0,2243,19.5,Dry,Dawn,Severe,18.4,23.9,46.0,No,No,No,Yes,No,2022,7,Saturday,Yes,No,Early Morning,5,No,No,Yes,7,No,No,Low,Minor,No
CHN202300934,13.113516,80.095869,Avadi,Chennai Bypass Road,Service Road,2,4.4,30,Sunny,37.2,49.5,3120,13.8,Dry,NightWithLights,High,22.5,,71.0,Yes,Yes,No,Yes,No,2024,11,Sunday,Yes,Yes,Late Night,23,No,No,No,1,No,No,Low,Minor,No
CHN202500935,12.938136,80.236729,Thoraipakkam,OMR,Highway,6,15.3,100,Sunny,35.1,54.3,3404,15.1,Dry,Dawn,High,30.6,6.7,85.0,No,Yes,Yes,No,No,2022,7,Sunday,Yes,No,Early Morning,4,No,No,No,10,No,Yes,High,Fatal,Yes
CHN202300936,12.939271,80.235109,Thoraipakkam,OMR,Highway,8,19.4,80,Foggy,20.8,85.2,147,9.5,Potholes,Dusk,Medium,31.9,23.2,35.0,No,Yes,No,No,No,2024,6,Saturday,Yes,No,Evening,17,No,Yes,No,3,No,No,High,Fatal,No
CHN202400937,13.036219,80.269347,Mylapore,Luz Church Road,Residential,1,8.9,20,Rainy,,90.4,702,13.7,Wet,Daylight,Medium,35.9,3.3,47.0,No,No,Yes,Yes,No,2024,10,Monday,No,No,Evening,18,Yes,No,No,2,No,No,Low,Minor,No
CHN202400938,13.047306,80.233105,T Nagar,Anna Salai,Arterial,4,17.8,60,Sunny,35.4,58.9,4314,6.5,Dry,Dawn,Severe,5.2,8.9,88.0,Yes,No,Yes,Yes,No,2022,5,Friday,No,No,Early Morning,4,Yes,Yes,Yes,9,No,No,Medium,Major,Yes
CHN202400939,13.04353,80.152402,Porur,Mount Poonamallee Road,Arterial,4,17.1,50,Foggy,25.1,97.1,176,3.7,Potholes,Daylight,Low,34.5,4.9,10.0,No,No,No,Yes,Yes,2024,7,Thursday,No,No,Afternoon,14,Yes,No,Yes,4,No,No,Medium,Minor,No
CHN202500940,13.070249,80.259064,Egmore,Mount Road,Arterial,4,13.8,50,Sunny,33.2,59.0,3572,16.3,Damaged,NightWithLights,Low,49.9,2.3,24.0,No,No,Yes,No,No,2025,1,Thursday,No,Yes,Night,20,No,No,Yes,4,No,No,Medium,Major,No
CHN202200941,13.121014,80.09332,Avadi,Chennai Bypass Road,Highway,6,19.3,80,Cloudy,27.7,60.2,2328,16.5,Dry,NightWithLights,High,22.4,9.0,66.0,Yes,No,No,No,No,2025,10,Sunday,Yes,Yes,Late Night,0,No,Yes,No,2,No,No,High,Fatal,No
CHN202400942,12.791265,80.218798,Kelambakkam,OMR Service Road,Service Road,1,5.2,20,Rainy,25.2,76.2,304,20.5,Wet,Daylight,Severe,6.0,22.2,84.0,No,No,Yes,No,No,2022,4,Thursday,No,Yes,Evening,17,No,No,No,8,No,Yes,High,Minor,Yes
CHN202200943,12.790554,80.217399,Kelambakkam,OMR Service Road,Junction,2,10.3,50,Sunny,35.6,53.7,2129,7.1,Dry,NightWithoutLights,High,28.0,8.0,,No,No,Yes,Yes,No,2022,7,Wednesday,No,No,Late Night,0,No,Yes,Yes,12,No,No,High,Minor,Yes
CHN202300944,12.906872,80.228592,Sholinganallur,OMR,Highway,4,20.6,100,Sunny,29.2,46.5,2004,17.1,Dry,Daylight,Medium,28.5,18.0,46.0,No,No,No,Yes,No,2024,12,Wednesday,No,No,Morning,8,No,Yes,Yes,4,No,No,Low,Major,No
CHN202400945,12.925094,80.129155,Tambaram,GST Road,Highway,8,21.9,100,Sunny,30.7,56.7,2569,8.5,Dry,NightWithLights,Medium,23.6,19.9,28.0,No,No,No,Yes,No,2024,4,Tuesday,No,No,Late Night,1,No,Yes,No,4,No,No,Medium,Fatal,No
CHN202200946,12.939477,80.257401,Neelankarai,ECR,Junction,6,16.7,30,Sunny,35.0,61.7,4900,5.9,Dry,Daylight,Severe,19.8,6.0,55.0,No,No,No,No,No,2025,5,Friday,No,No,Afternoon,12,No,No,Yes,10,No,Yes,Medium,Minor,Yes
CHN202400947,13.118062,80.236774,Perambur,Paper Mills Road,Arterial,2,12.3,40,Sunny,30.7,59.5,4418,7.4,Wet,Daylight,Low,47.3,4.0,20.0,No,No,Yes,Yes,No,2022,10,Sunday,Yes,Yes,Morning,10,Yes,Yes,Yes,4,No,No,Low,Minor,No
CHN202500948,12.976762,80.221661,Velachery,Velachery Main Road,Service Road,2,7.4,30,Drizzle,27.9,80.4,1902,19.5,Damaged,Daylight,Low,41.3,16.3,16.0,No,No,No,Yes,No,2024,4,Friday,No,No,Morning,9,No,No,Yes,2,No,No,Low,Minor,No
CHN202200949,13.117087,80.158301,Ambattur,Ambattur Industrial Estate Road,Residential,2,8.4,20,Sunny,35.0,54.4,2773,17.3,Dry,Daylight,High,17.7,6.1,49.0,No,No,No,No,No,2023,1,Friday,No,Yes,Morning,6,No,No,No,5,No,No,Low,Minor,No
CHN202200950,13.119527,80.155701,Ambattur,Ambattur Industrial Estate Road,Junction,2,17.8,40,Rainy,26.0,85.5,1002,17.5,Wet,NightWithoutLights,Medium,33.3,10.0,33.0,No,No,No,No,No,2022,12,Wednesday,No,No,Night,19,No,Yes,No,8,No,Yes,High,Major,Yes
CHN202300951,12.943891,80.239577,Thoraipakkam,OMR,Highway,6,15.8,100,Rainy,25.0,90.2,1093,29.6,Damaged,Daylight,Medium,29.4,10.7,48.0,No,No,Yes,Yes,No,2023,10,Friday,No,No,Morning,9,No,No,Yes,3,No,No,High,Fatal,No
CHN202400952,13.113152,80.153459,Ambattur,Ambattur Industrial Estate Road,Residential,2,8.1,30,Cloudy,33.7,70.4,2334,18.2,Dry,Daylight,Low,41.7,2.6,24.0,No,No,Yes,No,No,2025,9,Saturday,Yes,No,Morning,8,No,No,Yes,0,No,No,Low,Minor,No
CHN202300953,13.068795,80.261239,Egmore,Mount Road,Arterial,4,12.5,40,Sunny,34.6,52.0,3204,14.3,Potholes,Daylight,Medium,29.1,3.1,47.0,No,No,Yes,Yes,No,2025,11,Friday,No,No,Morning,9,No,Yes,No,6,No,No,Low,Minor,Yes
